LMY,Low & middle income,CAF,Central African Republic
LMY,Low & middle income,TCD,Chad
LMY,Low & middle income,CHN,China
LMY,Low & middle income,COL,Colombia
LMY,Low & middle income,COM,Comoros
LMY,Low & middle income,COD,Dem Rep of the Congo
LMY,Low & middle income,COG,Rep of the Congo
LMY,Low & middle income,CRI,Costa Rica
LMY,Low & middle income,CIV,Cote d'Ivoire
LMY,Low & middle income,CUB,Cuba
LMY,Low & middle income,DJI,Djibouti
LMY,Low & middle income,DMA,Dominica
LMY,Low & middle income,DOM,Dominican Republic
LMY,Low & middle income,ECU,Ecuador
LMY,Low & middle income,EGY,Egypt
LMY,Low & middle income,SLV,El Salvador
LMY,Low & middle income,GNQ,Equatorial Guinea
LMY,Low & middle income,ERI,Eritrea
LMY,Low & middle income,ETH,Ethiopia
LMY,Low & middle income,FJI,Fiji
LMY,Low & middle income,GAB,Gabon
LMY,Low & middle income,GMB,Gambia
LMY,Low & middle income,GEO,Georgia
LMY,Low & middle income,GHA,Ghana
LMY,Low & middle income,GRD,Grenada
LMY,Low & middle income,GTM,Guatemala
LMY,Low & middle income,GIN,Guinea
LMY,Low & middle income,GNB,Guinea-Bissau
LMY,Low & middle income,GUY,Guyana
LMY,Low & middle income,HTI,Haiti
LMY,Low & middle income,HND,Honduras
LMY,Low & middle income,IND,India
LMY,Low & middle income,IDN,Indonesia
LMY,Low & middle income,IRN,Iran
LMY,Low & middle income,IRQ,Iraq
LMY,Low & middle income,JAM,Jamaica
LMY,Low & middle income,JOR,Jordan
LMY,Low & middle income,KAZ,Kazakhstan
LMY,Low & middle income,KEN,Kenya
LMY,Low & middle income,KIR,Kiribati
LMY,Low & middle income,PRK,Korea DPR (North)
LMY,Low & middle income,XKX,Kosovo
LMY,Low & middle income,KGZ,Kyrgyz Republic
LMY,Low & middle income,LAO,Lao PDR
LMY,Low & middle income,LBN,Lebanon
LMY,Low & middle income,LSO,Lesotho
LMY,Low & middle income,LBR,Liberia
LMY,Low & middle income,LBY,Libya
LMY,Low & middle income,MKD,Macedonia
LMY,Low & middle income,MDG,Madagascar
LMY,Low & middle income,MWI,Malawi
LMY,Low & middle income,MYS,Malaysia
LMY,Low & middle income,MDV,Maldives
LMY,Low & middle income,MLI,Mali
LMY,Low & middle income,MHL,Marshall Islands
LMY,Low & middle income,MRT,Mauritania
LMY,Low & middle income,MUS,Mauritius
LMY,Low & middle income,MEX,Mexico
LMY,Low & middle income,FSM,Micronesia
LMY,Low & middle income,MDA,Moldova
LMY,Low & middle income,MNG,Mongolia
LMY,Low & middle income,MNE,Montenegro
LMY,Low & middle income,MAR,Morocco
LMY,Low & middle income,MOZ,Mozambique
LMY,Low & middle income,MMR,Myanmar
LMY,Low & middle income,NAM,Namibia
LMY,Low & middle income,NPL,Nepal
LMY,Low & middle income,NIC,Nicaragua
LMY,Low & middle income,NER,Niger
LMY,Low & middle income,NGA,Nigeria
LMY,Low & middle income,PAK,Pakistan
LMY,Low & middle income,PLW,Palau
LMY,Low & middle income,PAN,Panama
LMY,Low & middle income,PNG,Papua New Guinea
LMY,Low & middle income,PRY,Paraguay
LMY,Low & middle income,PER,Peru
LMY,Low & middle income,PHL,Philippines
LMY,Low & middle income,ROU,Romania
LMY,Low & middle income,RUS,Russian Federation
LMY,Low & middle income,RWA,Rwanda
LMY,Low & middle income,WSM,Samoa
LMY,Low & middle income,STP,Sao Tome and Principe
LMY,Low & middle income,SEN,Senegal
LMY,Low & middle income,SRB,Serbia
LMY,Low & middle income,SLE,Sierra Leone
LMY,Low & middle income,SLB,Solomon Islands
LMY,Low & middle income,SOM,Somalia
LMY,Low & middle income,ZAF,South Africa
LMY,Low & middle income,SSD,South Sudan
LMY,Low & middle income,LKA,Sri Lanka
LMY,Low & middle income,LCA,St. Lucia
LMY,Low & middle income,VCT,St. Vincent and the Grenadines
LMY,Low & middle income,SDN,Sudan
LMY,Low & middle income,SUR,Suriname
LMY,Low & middle income,SWZ,Swaziland
LMY,Low & middle income,SYR,Syrian Arab Republic
LMY,Low & middle income,TJK,Tajikistan
LMY,Low & middle income,TZA,Tanzania
LMY,Low & middle income,THA,Thailand
LMY,Low & middle income,TLS,Timor-Leste
LMY,Low & middle income,TGO,Togo
LMY,Low & middle income,TON,Tonga
LMY,Low & middle income,TUN,Tunisia
LMY,Low & middle income,TUR,Turkey
LMY,Low & middle income,TKM,Turkmenistan
LMY,Low & middle income,TUV,Tuvalu
LMY,Low & middle income,UGA,Uganda
LMY,Low & middle income,UKR,Ukraine
LMY,Low & middle income,UZB,Uzbekistan
LMY,Low & middle income,VUT,Vanuatu
LMY,Low & middle income,VEN,Venezuela
LMY,Low & middle income,VNM,Vietnam
LMY,Low & middle income,PSE,West Bank and Gaza
LMY,Low & middle income,YEM,Yemen
LMY,Low & middle income,ZMB,Zambia
LMY,Low & middle income,ZWE,Zimbabwe
MEA,Middle East & North Africa,DZA,Algeria
MEA,Middle East & North Africa,BHR,Bahrain
MEA,Middle East & North Africa,DJI,Djibouti
MEA,Middle East & North Africa,EGY,Egypt
MEA,Middle East & North Africa,IRN,Iran
MEA,Middle East & North Africa,IRQ,Iraq
MEA,Middle East & North Africa,ISR,Israel
MEA,Middle East & North Africa,JOR,Jordan
MEA,Middle East & North Africa,KWT,Kuwait
MEA,Middle East & North Africa,LBN,Lebanon
MEA,Middle East & North Africa,LBY,Libya
MEA,Middle East & North Africa,MLT,Malta
MEA,Middle East & North Africa,MAR,Morocco
MEA,Middle East & North Africa,OMN,Oman
MEA,Middle East & North Africa,QAT,Qatar
MEA,Middle East & North Africa,SAU,Saudi Arabia
MEA,Middle East & North Africa,SYR,Syrian Arab Republic
MEA,Middle East & North Africa,TUN,Tunisia
MEA,Middle East & North Africa,ARE,United Arab Emirates
MEA,Middle East & North Africa,PSE,West Bank and Gaza
MEA,Middle East & North Africa,YEM,Yemen
MIC,Middle income,ECU,Ecuador
LMC,Lower middle income,EGY,Egypt
MIC,Middle income,EGY,Egypt
MIC,Middle income,FJI,Fiji
LMC,Lower middle income,FSM,Micronesia
MIC,Middle income,FSM,Micronesia
MIC,Middle income,GAB,Gabon
LMC,Lower middle income,GEO,Georgia
MIC,Middle income,GEO,Georgia
LMC,Lower middle income,GHA,Ghana
MIC,Middle income,GHA,Ghana
MIC,Middle income,GNQ,Equatorial Guinea
MIC,Middle income,GRD,Grenada
LMC,Lower middle income,GTM,Guatemala
MIC,Middle income,GTM,Guatemala
MIC,Middle income,GUY,Guyana
LMC,Lower middle income,HND,Honduras
MIC,Middle income,HND,Honduras
LMC,Lower middle income,IDN,Indonesia
MIC,Middle income,IDN,Indonesia
LMC,Lower middle income,IND,India
MIC,Middle income,IND,India
MIC,Middle income,IRN,Iran
MIC,Middle income,IRQ,Iraq
MIC,Middle income,JAM,Jamaica
LMC,Lower middle income,JOR,Jordan
MIC,Middle income,JOR,Jordan
MIC,Middle income,KAZ,Kazakhstan
LMC,Lower middle income,KEN,Kenya
MIC,Middle income,KEN,Kenya
LMC,Lower middle income,KGZ,Kyrgyz Republic
MIC,Middle income,KGZ,Kyrgyz Republic
LMC,Lower middle income,KHM,Cambodia
MIC,Middle income,KHM,Cambodia
LMC,Lower middle income,KIR,Kiribati
MIC,Middle income,KIR,Kiribati
LMC,Lower middle income,LAO,Lao PDR
MIC,Middle income,LAO,Lao PDR
MIC,Middle income,LBN,Lebanon
MIC,Middle income,LBY,Libya
MIC,Middle income,LCA,St. Lucia
LMC,Lower middle income,LKA,Sri Lanka
MIC,Middle income,LKA,Sri Lanka
LMC,Lower middle income,LSO,Lesotho
MIC,Middle income,LSO,Lesotho
LMC,Lower middle income,MAR,Morocco
MIC,Middle income,MAR,Morocco
LMC,Lower middle income,MDA,Moldova
MIC,Middle income,MDA,Moldova
MIC,Middle income,MDV,Maldives
MIC,Middle income,MEX,Mexico
MIC,Middle income,MHL,Marshall Islands
MIC,Middle income,MKD,Macedonia
LMC,Lower middle income,MMR,Myanmar
MIC,Middle income,MMR,Myanmar
MIC,Middle income,MNE,Montenegro
LMC,Lower middle income,MNG,Mongolia
MIC,Middle income,MNG,Mongolia
LMC,Lower middle income,MRT,Mauritania
MIC,Middle income,MRT,Mauritania
MIC,Middle income,MUS,Mauritius
MIC,Middle income,MYS,Malaysia
MIC,Middle income,NAM,Namibia
LMC,Lower middle income,NGA,Nigeria
MIC,Middle income,NGA,Nigeria
LMC,Lower middle income,NIC,Nicaragua
MIC,Middle income,NIC,Nicaragua
LMC,Lower middle income,PAK,Pakistan
MIC,Middle income,PAK,Pakistan
MIC,Middle income,PAN,Panama
MIC,Middle income,PER,Peru
LMC,Lower middle income,PHL,Philippines
MIC,Middle income,PHL,Philippines
MIC,Middle income,PLW,Palau
LMC,Lower middle income,PNG,Papua New Guinea
MIC,Middle income,PNG,Papua New Guinea
MIC,Middle income,PRY,Paraguay
LMC,Lower middle income,PSE,West Bank and Gaza
MIC,Middle income,PSE,West Bank and Gaza
MIC,Middle income,ROU,Romania
MIC,Middle income,RUS,Russian Federation
MIC,Middle income,SDN,Sudan
LMC,Lower middle income,SDN,Sudan
MIC,Middle income,SLB,Solomon Islands
LMC,Lower middle income,SLB,Solomon Islands
MIC,Middle income,SLV,El Salvador
LMC,Lower middle income,SLV,El Salvador
MIC,Middle income,SRB,Serbia
MIC,Middle income,STP,Sao Tome and Principe
LMC,Lower middle income,STP,Sao Tome and Principe
MIC,Middle income,SUR,Suriname
MIC,Middle income,SWZ,Swaziland
LMC,Lower middle income,SWZ,Swaziland
MIC,Middle income,SYR,Syrian Arab Republic
LMC,Lower middle income,SYR,Syrian Arab Republic
MIC,Middle income,THA,Thailand
MIC,Middle income,TJK,Tajikistan
LMC,Lower middle income,TJK,Tajikistan
MIC,Middle income,TKM,Turkmenistan
MIC,Middle income,TLS,Timor-Leste
LMC,Lower middle income,TLS,Timor-Leste
MIC,Middle income,TON,Tonga
MIC,Middle income,TUN,Tunisia
LMC,Lower middle income,TUN,Tunisia
MIC,Middle income,TUR,Turkey
MIC,Middle income,TUV,Tuvalu
MIC,Middle income,UKR,Ukraine
LMC,Lower middle income,UKR,Ukraine
MNA,Middle East & North Africa (excluding high income),DZA,Algeria
MNA,Middle East & North Africa (excluding high income),DJI,Djibouti
MNA,Middle East & North Africa (excluding high income),EGY,Egypt
MNA,Middle East & North Africa (excluding high income),IRN,Iran
MNA,Middle East & North Africa (excluding high income),IRQ,Iraq
MNA,Middle East & North Africa (excluding high income),JOR,Jordan
MNA,Middle East & North Africa (excluding high income),LBN,Lebanon
MNA,Middle East & North Africa (excluding high income),LBY,Libya
MNA,Middle East & North Africa (excluding high income),MAR,Morocco
MNA,Middle East & North Africa (excluding high income),SYR,Syrian Arab Republic
MNA,Middle East & North Africa (excluding high income),TUN,Tunisia
MNA,Middle East & North Africa (excluding high income),PSE,West Bank and Gaza
MNA,Middle East & North Africa (excluding high income),YEM,Yemen
NAC,North America,BMU,Bermuda
NAC,North America,CAN,Canada
NAC,North America,USA,United States
OED,OECD members,AUS,Australia
OED,OECD members,AUT,Austria
OED,OECD members,BEL,Belgium
OED,OECD members,CAN,Canada
OED,OECD members,CHL,Chile
OED,OECD members,CZE,Czech Republic
OED,OECD members,DNK,Denmark
OED,OECD members,EST,Estonia
OED,OECD members,FIN,Finland
OED,OECD members,FRA,France
OED,OECD members,DEU,Germany
OED,OECD members,GRC,Greece
OED,OECD members,HUN,Hungary
OED,OECD members,ISL,Iceland
OED,OECD members,IRL,Ireland
OED,OECD members,ISR,Israel
OED,OECD members,ITA,Italy
OED,OECD members,JPN,Japan
OED,OECD members,KOR,Korea (South)
OED,OECD members,LVA,Latvia
OED,OECD members,LUX,Luxembourg
OED,OECD members,MEX,Mexico
OED,OECD members,NLD,Netherlands
OED,OECD members,NZL,New Zealand
OED,OECD members,NOR,Norway
OED,OECD members,POL,Poland
OED,OECD members,PRT,Portugal
OED,OECD members,SVK,Slovak Republic
OED,OECD members,SVN,Slovenia
OED,OECD members,ESP,Spain
OED,OECD members,SWE,Sweden
OED,OECD members,CHE,Switzerland
OED,OECD members,TUR,Turkey
OED,OECD members,GBR,United Kingdom
OED,OECD members,USA,United States
OSS,Other small states,BHR,Bahrain
OSS,Other small states,BTN,Bhutan
OSS,Other small states,BWA,Botswana
OSS,Other small states,BRN,Brunei Darussalam
OSS,Other small states,CPV,Cabo Verde
OSS,Other small states,COM,Comoros
OSS,Other small states,CYP,Cyprus
OSS,Other small states,DJI,Djibouti
OSS,Other small states,GNQ,Equatorial Guinea
OSS,Other small states,EST,Estonia
OSS,Other small states,GAB,Gabon
OSS,Other small states,GMB,Gambia
OSS,Other small states,GNB,Guinea-Bissau
OSS,Other small states,ISL,Iceland
OSS,Other small states,LSO,Lesotho
OSS,Other small states,MDV,Maldives
OSS,Other small states,MLT,Malta
OSS,Other small states,MUS,Mauritius
OSS,Other small states,MNE,Montenegro
OSS,Other small states,NAM,Namibia
OSS,Other small states,QAT,Qatar
OSS,Other small states,SMR,San Marino
OSS,Other small states,STP,Sao Tome and Principe
OSS,Other small states,SYC,Seychelles
OSS,Other small states,SWZ,Swaziland
OSS,Other small states,TLS,Timor-Leste
PSS,Pacific island small states,FJI,Fiji
PSS,Pacific island small states,KIR,Kiribati
PSS,Pacific island small states,MHL,Marshall Islands
PSS,Pacific island small states,FSM,Micronesia
PSS,Pacific island small states,NRU,Nauru
PSS,Pacific island small states,PLW,Palau
PSS,Pacific island small states,WSM,Samoa
PSS,Pacific island small states,SLB,Solomon Islands
PSS,Pacific island small states,TON,Tonga
PSS,Pacific island small states,TUV,Tuvalu
PSS,Pacific island small states,VUT,Vanuatu
SAS,South Asia,AFG,Afghanistan
SAS,South Asia,BGD,Bangladesh
SAS,South Asia,BTN,Bhutan
SAS,South Asia,IND,India
SAS,South Asia,MDV,Maldives
SAS,South Asia,NPL,Nepal
SAS,South Asia,PAK,Pakistan
SAS,South Asia,LKA,Sri Lanka
SSA,Sub-Saharan Africa (excluding high income),AGO,Angola
SSA,Sub-Saharan Africa (excluding high income),BEN,Benin
SSA,Sub-Saharan Africa (excluding high income),BWA,Botswana
SSA,Sub-Saharan Africa (excluding high income),BFA,Burkina Faso
SSA,Sub-Saharan Africa (excluding high income),BDI,Burundi
SSA,Sub-Saharan Africa (excluding high income),CPV,Cabo Verde
SSA,Sub-Saharan Africa (excluding high income),CMR,Cameroon
SSA,Sub-Saharan Africa (excluding high income),CAF,Central African Republic
SSA,Sub-Saharan Africa (excluding high income),TCD,Chad
SSA,Sub-Saharan Africa (excluding high income),COM,Comoros
SSA,Sub-Saharan Africa (excluding high income),COD,Dem Rep of the Congo
SSA,Sub-Saharan Africa (excluding high income),COG,Rep of the Congo
SSA,Sub-Saharan Africa (excluding high income),CIV,Cote d'Ivoire
SSA,Sub-Saharan Africa (excluding high income),GNQ,Equatorial Guinea
SSA,Sub-Saharan Africa (excluding high income),ERI,Eritrea
SSA,Sub-Saharan Africa (excluding high income),ETH,Ethiopia
SSA,Sub-Saharan Africa (excluding high income),GAB,Gabon
SSA,Sub-Saharan Africa (excluding high income),GMB,Gambia
SSA,Sub-Saharan Africa (excluding high income),GHA,Ghana
SSA,Sub-Saharan Africa (excluding high income),GIN,Guinea
SSA,Sub-Saharan Africa (excluding high income),GNB,Guinea-Bissau
SSA,Sub-Saharan Africa (excluding high income),KEN,Kenya
SSA,Sub-Saharan Africa (excluding high income),LSO,Lesotho
SSA,Sub-Saharan Africa (excluding high income),LBR,Liberia
SSA,Sub-Saharan Africa (excluding high income),MDG,Madagascar
SSA,Sub-Saharan Africa (excluding high income),MWI,Malawi
SSA,Sub-Saharan Africa (excluding high income),MLI,Mali
SSA,Sub-Saharan Africa (excluding high income),MRT,Mauritania
SSA,Sub-Saharan Africa (excluding high income),MUS,Mauritius
SSA,Sub-Saharan Africa (excluding high income),MOZ,Mozambique
SSA,Sub-Saharan Africa (excluding high income),NAM,Namibia
SSA,Sub-Saharan Africa (excluding high income),NER,Niger
SSA,Sub-Saharan Africa (excluding high income),NGA,Nigeria
SSA,Sub-Saharan Africa (excluding high income),RWA,Rwanda
SSA,Sub-Saharan Africa (excluding high income),STP,Sao Tome and Principe
SSA,Sub-Saharan Africa (excluding high income),SEN,Senegal
SSA,Sub-Saharan Africa (excluding high income),SLE,Sierra Leone
SSA,Sub-Saharan Africa (excluding high income),SOM,Somalia
SSA,Sub-Saharan Africa (excluding high income),ZAF,South Africa
SSA,Sub-Saharan Africa (excluding high income),SSD,South Sudan
SSA,Sub-Saharan Africa (excluding high income),SDN,Sudan
SSA,Sub-Saharan Africa (excluding high income),SWZ,Swaziland
SSA,Sub-Saharan Africa (excluding high income),TZA,Tanzania
SSA,Sub-Saharan Africa (excluding high income),TGO,Togo
SSA,Sub-Saharan Africa (excluding high income),UGA,Uganda
SSA,Sub-Saharan Africa (excluding high income),ZMB,Zambia
SSA,Sub-Saharan Africa (excluding high income),ZWE,Zimbabwe
SSF,Sub-Saharan Africa,AGO,Angola
SSF,Sub-Saharan Africa,BEN,Benin
SSF,Sub-Saharan Africa,BWA,Botswana
SSF,Sub-Saharan Africa,BFA,Burkina Faso
SSF,Sub-Saharan Africa,BDI,Burundi
SSF,Sub-Saharan Africa,CPV,Cabo Verde
SSF,Sub-Saharan Africa,CMR,Cameroon
SSF,Sub-Saharan Africa,CAF,Central African Republic
SSF,Sub-Saharan Africa,TCD,Chad
SSF,Sub-Saharan Africa,COM,Comoros
SSF,Sub-Saharan Africa,COD,Dem Rep of the Congo
SSF,Sub-Saharan Africa,COG,Rep of the Congo
SSF,Sub-Saharan Africa,CIV,Cote d'Ivoire
SSF,Sub-Saharan Africa,GNQ,Equatorial Guinea
SSF,Sub-Saharan Africa,ERI,Eritrea
SSF,Sub-Saharan Africa,ETH,Ethiopia
SSF,Sub-Saharan Africa,GAB,Gabon
SSF,Sub-Saharan Africa,GMB,Gambia
SSF,Sub-Saharan Africa,GHA,Ghana
SSF,Sub-Saharan Africa,GIN,Guinea
SSF,Sub-Saharan Africa,GNB,Guinea-Bissau
SSF,Sub-Saharan Africa,KEN,Kenya
SSF,Sub-Saharan Africa,LSO,Lesotho
SSF,Sub-Saharan Africa,LBR,Liberia
SSF,Sub-Saharan Africa,MDG,Madagascar
SSF,Sub-Saharan Africa,MWI,Malawi
SSF,Sub-Saharan Africa,MLI,Mali
SSF,Sub-Saharan Africa,MRT,Mauritania
SSF,Sub-Saharan Africa,MUS,Mauritius
SSF,Sub-Saharan Africa,MOZ,Mozambique
SSF,Sub-Saharan Africa,NAM,Namibia
SSF,Sub-Saharan Africa,NER,Niger
SSF,Sub-Saharan Africa,NGA,Nigeria
SSF,Sub-Saharan Africa,RWA,Rwanda
SSF,Sub-Saharan Africa,STP,Sao Tome and Principe
SSF,Sub-Saharan Africa,SEN,Senegal
SSF,Sub-Saharan Africa,SYC,Seychelles
SSF,Sub-Saharan Africa,SLE,Sierra Leone
SSF,Sub-Saharan Africa,SOM,Somalia
SSF,Sub-Saharan Africa,ZAF,South Africa
SSF,Sub-Saharan Africa,SSD,South Sudan
SSF,Sub-Saharan Africa,SDN,Sudan
SSF,Sub-Saharan Africa,SWZ,Swaziland
SSF,Sub-Saharan Africa,TZA,Tanzania
SSF,Sub-Saharan Africa,TGO,Togo
SSF,Sub-Saharan Africa,UGA,Uganda
SSF,Sub-Saharan Africa,ZMB,Zambia
SSF,Sub-Saharan Africa,ZWE,Zimbabwe
SST,Small states,ATG,Antigua and Barbuda
SST,Small states,BHS,Bahamas
SST,Small states,BHR,Bahrain
SST,Small states,BRB,Barbados
SST,Small states,BLZ,Belize
SST,Small states,BTN,Bhutan
SST,Small states,BWA,Botswana
SST,Small states,BRN,Brunei Darussalam
SST,Small states,CPV,Cabo Verde
SST,Small states,COM,Comoros
SST,Small states,CYP,Cyprus
SST,Small states,DJI,Djibouti
SST,Small states,DMA,Dominica
SST,Small states,GNQ,Equatorial Guinea
SST,Small states,EST,Estonia
SST,Small states,FJI,Fiji
SST,Small states,GAB,Gabon
SST,Small states,GMB,Gambia
SST,Small states,GRD,Grenada
SST,Small states,GNB,Guinea-Bissau
SST,Small states,GUY,Guyana
SST,Small states,ISL,Iceland
SST,Small states,JAM,Jamaica
SST,Small states,KIR,Kiribati
SST,Small states,LSO,Lesotho
SST,Small states,MDV,Maldives
SST,Small states,MLT,Malta
SST,Small states,MHL,Marshall Islands
SST,Small states,MUS,Mauritius
SST,Small states,FSM,Micronesia
SST,Small states,MNE,Montenegro
SST,Small states,NAM,Namibia
SST,Small states,NRU,Nauru
SST,Small states,PLW,Palau
SST,Small states,QAT,Qatar
SST,Small states,WSM,Samoa
SST,Small states,SMR,San Marino
SST,Small states,STP,Sao Tome and Principe
SST,Small states,SYC,Seychelles
SST,Small states,SLB,Solomon Islands
SST,Small states,KNA,St. Kitts and Nevis
SST,Small states,LCA,St. Lucia
SST,Small states,VCT,St. Vincent and the Grenadines
SST,Small states,SUR,Suriname
SST,Small states,SWZ,Swaziland
SST,Small states,TLS,Timor-Leste
SST,Small states,TON,Tonga
SST,Small states,TTO,Trinidad and Tobago
SST,Small states,TUV,Tuvalu
SST,Small states,VUT,Vanuatu
HIC,High income,PYF,French Polynesia
HIC,High income,QAT,Qatar
UMC,Upper middle income,ROU,Romania
UMC,Upper middle income,RUS,Russian Federation
LIC,Low income,RWA,Rwanda
HIC,High income,SAU,Saudi Arabia
MIC,Middle income,UZB,Uzbekistan
LIC,Low income,SEN,Senegal
HIC,High income,SGP,Singapore
LMC,Lower middle income,UZB,Uzbekistan
LIC,Low income,SLE,Sierra Leone
MIC,Middle income,VCT,St. Vincent and the Grenadines
HIC,High income,SMR,San Marino
LIC,Low income,SOM,Somalia
UMC,Upper middle income,SRB,Serbia
LIC,Low income,SSD,South Sudan
MIC,Middle income,VEN,Venezuela
UMC,Upper middle income,SUR,Suriname
HIC,High income,SVK,Slovak Republic
HIC,High income,SVN,Slovenia
HIC,High income,SWE,Sweden
MIC,Middle income,VNM,Vietnam
HIC,High income,SXM,Sint Maarten (Dutch part)
HIC,High income,SYC,Seychelles
LMC,Lower middle income,VNM,Vietnam
HIC,High income,TCA,Turks and Caicos Islands
LIC,Low income,TCD,Chad
LIC,Low income,TGO,Togo
UMC,Upper middle income,THA,Thailand
MIC,Middle income,VUT,Vanuatu
UMC,Upper middle income,TKM,Turkmenistan
LMC,Lower middle income,VUT,Vanuatu
UMC,Upper middle income,TON,Tonga
HIC,High income,TTO,Trinidad and Tobago
MIC,Middle income,WSM,Samoa
UMC,Upper middle income,TUR,Turkey
UMC,Upper middle income,TUV,Tuvalu
HIC,High income,TWN,Taiwan
LIC,Low income,TZA,Tanzania
LIC,Low income,UGA,Uganda
MIC,Middle income,XKX,Kosovo
HIC,High income,URY,Uruguay
HIC,High income,USA,United States
LMC,Lower middle income,XKX,Kosovo
UMC,Upper middle income,VCT,St. Vincent and the Grenadines
UMC,Upper middle income,VEN,Venezuela
HIC,High income,VGB,British Virgin Islands
HIC,High income,VIR,Virgin Islands (U.S.)
MIC,Middle income,YEM,Yemen
LMC,Lower middle income,YEM,Yemen
UMC,Upper middle income,WSM,Samoa
MIC,Middle income,ZAF,South Africa
MIC,Middle income,ZMB,Zambia
UMC,Upper middle income,ZAF,South Africa
LMC,Lower middle income,ZMB,Zambia
LIC,Low income,ZWE,Zimbabwe
WLD,World,AFG,Afghanistan
WLD,World,ALB,Albania
WLD,World,DZA,Algeria
WLD,World,ASM,American Samoa
WLD,World,AND,Andorra
WLD,World,AGO,Angola
WLD,World,ATG,Antigua and Barbuda
WLD,World,ARG,Argentina
WLD,World,ARM,Armenia
WLD,World,ABW,Aruba
WLD,World,AUS,Australia
WLD,World,AUT,Austria
WLD,World,AZE,Azerbaijan
WLD,World,BHS,Bahamas
WLD,World,BHR,Bahrain
WLD,World,BGD,Bangladesh
WLD,World,BRB,Barbados
WLD,World,BLR,Belarus
WLD,World,BEL,Belgium
WLD,World,BLZ,Belize
WLD,World,BEN,Benin
WLD,World,BMU,Bermuda
WLD,World,BTN,Bhutan
WLD,World,BOL,Bolivia
WLD,World,BIH,Bosnia and Herzegovina
WLD,World,BWA,Botswana
WLD,World,BRA,Brazil
WLD,World,VGB,British Virgin Islands
WLD,World,BRN,Brunei Darussalam
WLD,World,BGR,Bulgaria
WLD,World,BFA,Burkina Faso
WLD,World,BDI,Burundi
WLD,World,CPV,Cabo Verde
WLD,World,KHM,Cambodia
WLD,World,CMR,Cameroon
WLD,World,CAN,Canada
WLD,World,CYM,Cayman Islands
WLD,World,CAF,Central African Republic
WLD,World,TCD,Chad
WLD,World,CHI,Channel Islands
WLD,World,CHL,Chile
WLD,World,CHN,China
WLD,World,COL,Colombia
WLD,World,COM,Comoros
WLD,World,COD,Dem Rep of the Congo
WLD,World,COG,Rep of the Congo
WLD,World,CRI,Costa Rica
WLD,World,CIV,Cote d'Ivoire
WLD,World,HRV,Croatia
WLD,World,CUB,Cuba
WLD,World,CUW,Curacao
WLD,World,CYP,Cyprus
WLD,World,CZE,Czech Republic
WLD,World,DNK,Denmark
WLD,World,DJI,Djibouti
WLD,World,DMA,Dominica
WLD,World,DOM,Dominican Republic
WLD,World,ECU,Ecuador
WLD,World,EGY,Egypt
WLD,World,SLV,El Salvador
WLD,World,GNQ,Equatorial Guinea
WLD,World,ERI,Eritrea
WLD,World,EST,Estonia
WLD,World,ETH,Ethiopia
WLD,World,FRO,Faroe Islands
WLD,World,FJI,Fiji
WLD,World,FIN,Finland
WLD,World,FRA,France
WLD,World,PYF,French Polynesia
WLD,World,GAB,Gabon
WLD,World,GMB,Gambia
WLD,World,GEO,Georgia
WLD,World,DEU,Germany
WLD,World,GHA,Ghana
WLD,World,GIB,Gibraltar
WLD,World,GRC,Greece
WLD,World,GRL,Greenland
WLD,World,GRD,Grenada
WLD,World,GUM,Guam
WLD,World,GTM,Guatemala
WLD,World,GIN,Guinea
WLD,World,GNB,Guinea-Bissau
WLD,World,GUY,Guyana
WLD,World,HTI,Haiti
WLD,World,HND,Honduras
WLD,World,HKG,Hong Kong SAR
WLD,World,HUN,Hungary
WLD,World,ISL,Iceland
WLD,World,IND,India
WLD,World,IDN,Indonesia
WLD,World,IRN,Iran
WLD,World,IRQ,Iraq
WLD,World,IRL,Ireland
WLD,World,IMN,Isle of Man
WLD,World,ISR,Israel
WLD,World,ITA,Italy
WLD,World,JAM,Jamaica
WLD,World,JPN,Japan
WLD,World,JOR,Jordan
WLD,World,KAZ,Kazakhstan
WLD,World,KEN,Kenya
WLD,World,KIR,Kiribati
WLD,World,PRK,Korea DPR (North)
WLD,World,KOR,Korea (South)
WLD,World,XKX,Kosovo
WLD,World,KWT,Kuwait
WLD,World,KGZ,Kyrgyz Republic
WLD,World,LAO,Lao PDR
WLD,World,LVA,Latvia
WLD,World,LBN,Lebanon
WLD,World,LSO,Lesotho
WLD,World,LBR,Liberia
WLD,World,LBY,Libya
WLD,World,LIE,Liechtenstein
WLD,World,LTU,Lithuania
WLD,World,LUX,Luxembourg
WLD,World,MAC,Macao SAR
WLD,World,MKD,Macedonia
WLD,World,MDG,Madagascar
WLD,World,MWI,Malawi
WLD,World,MYS,Malaysia
WLD,World,MDV,Maldives
WLD,World,MLI,Mali
WLD,World,MLT,Malta
WLD,World,MHL,Marshall Islands
WLD,World,MRT,Mauritania
WLD,World,MUS,Mauritius
WLD,World,MEX,Mexico
WLD,World,FSM,Micronesia
WLD,World,MDA,Moldova
WLD,World,MCO,Monaco
WLD,World,MNG,Mongolia
WLD,World,MNE,Montenegro
WLD,World,MAR,Morocco
WLD,World,MOZ,Mozambique
WLD,World,MMR,Myanmar
WLD,World,NAM,Namibia
WLD,World,NRU,Nauru
WLD,World,NPL,Nepal
WLD,World,NLD,Netherlands
